,date,latitude,longitude,normB2,normB3,normB4,normB5,normB6,OWTs,B2,B3,B4,B5,B6
275,2014-04-30,-21.173561000353,-50.1079939996004,0.2866667463002294,0.3856765563331643,0.15838344953554453,0.11173114382111902,0.057542104009942724,OWT 1,0.00667071164753743,0.008974661797079552,0.0036855698654611204,0.0025999745422150555,0.0013390000353962507
276,2014-04-30,-21.1416630013605,-50.1516089998271,0.2970446082710309,0.3818811131761373,0.15858736462190642,0.10529845012083412,0.05718846381009125,OWT 1,0.007698899378088947,0.009897719678699202,0.004110319220964741,0.002729159693783545,0.0014822293224714715
277,2014-04-29,-21.1228170015892,-50.176198000188,0.30714418646141306,0.39523255069960006,0.15422039639732096,0.0980668567427446,0.04533600969892121,OWT 1,0.00780802691550483,0.010047354075945699,0.003920494214339903,0.002492994139944443,0.0011525036109229319
278,2014-04-29,-21.1068960023839,-50.1826339996365,0.30943864452541814,0.4040370775374974,0.15400625915381244,0.09544422071064626,0.03707379807262575,OWT 1,0.0070373603890982106,0.009188750582688858,0.003502463467368269,0.00217062538917073,0.0008431451037082437
279,2014-04-29,-21.098850001351,-50.1870130000564,0.30665052068801185,0.41283616874441664,0.15395097367189256,0.09359939330070083,0.03296294359497803,OWT 1,0.006519814238640514,0.008777467995706134,0.0032732106501778256,0.0019900525712490008,0.0007008377762276652
280,2014-04-29,-21.110217997892,-50.1969440001623,0.30208002550234986,0.4132208820867636,0.15701302440745107,0.0947892723826315,0.03289679562080393,OWT 1,0.006620564390185345,0.009056393095422733,0.003441190249036134,0.002077457720895047,0.0007209856172254775
281,2014-04-28,-21.1958500006791,-50.104922000097,0.3164099127429026,0.4015941202664116,0.1535725228743155,0.0939672182342184,0.034456225882152004,OWT 1,0.004040477188304704,0.005128258681364999,0.0019610835515392454,0.0011999383914128832,0.00043999757613482715
282,2014-04-28,-21.1836080046108,-50.084287999582,0.28770051218300174,0.40547440617607144,0.16059226172872604,0.1093255102666184,0.03690730964558256,OWT 1,0.0061507582698822096,0.008668650041980709,0.0034333069983509407,0.0023372735115388685,0.000789042530022589
283,2014-04-28,-21.216361004477,-50.079759999706,0.30614102810956456,0.3911153199107,0.15514363300456402,0.10191678903980504,0.04568322993536654,OWT 1,0.005115671802949066,0.00653560754703058,0.0025924780930848723,0.0017030479291114335,0.0007633750127877483
284,2013-06-28,-21.3153,-50.1401,0.2367918439688616,0.36047309992774434,0.22675667221351378,0.1418050221528597,0.03417336173702067,OWT 1,0.004782771282594504,0.007280911207013323,0.00458007878067838,0.0028642075517160198,0.0006902407211585771
