Ponto1;Ponto 2;Ponto 3;Ponto 4;Ponto 5;Ponto 6;Ponto 7;Ponto 8;Ponto 9;Ponto 10;Ponto 11;Ponto 12;Ponto 13;Ponto 14;Ponto 15;Ponto 16;Ponto 17;Ponto 18;Ponto 19;Ponto 20;Ponto 21;Ponto 22;Ponto 23;Ponto 24;Ponto 25;Ponto 26;Ponto 27;Ponto 28;Ponto 29;Ponto 30;Ponto 31;Ponto 32;Ponto 33;Ponto 34;Ponto 35;Ponto 36;Ponto 37;Ponto 38;Ponto 39;Ponto 40;Ponto 41;Ponto 42;Ponto 43;Ponto 44;Ponto 45;Ponto 46;Ponto 47;Ponto 48;Ponto 49;Ponto 50;Ponto 51
0.038106493;0.039444376;0.006974589;0.022031481;0.046081593;0.049046814;0.061957104;0.045947585;0.035849658;0.030258201;0.059287987;0.070562996;0.02743246;0.084369848;0.016040108;0.008634335;0.016369837;0.051226544;0.059730106;0.019636949;0.037977378;0.006134929;0.016572593;0.035893507;0.014541363;0.008459971;0.014422015;0.014842082;0.012309664;0.005040728;0.012180929;0.052089762;0.006167268;0.006271815;0.004219363;0.003152605;0.002584372;0.002362215;0.003136447;0.004853179;0.037163531;0.0258026;0.010978019;0.007986069;0.004018641;0.020456108;0.038991027;0.03550509;0.051159731;0.034262789;0.035470998
0.038408335;0.041150616;0.007008062;0.02259271;0.047680781;0.051163215;0.065137334;0.047777811;0.036901501;0.030964912;0.061183583;0.074146462;0.027997965;0.088632843;0.016266692;0.008646786;0.016668227;0.053649605;0.063265405;0.02034859;0.040021743;0.006043756;0.017098259;0.037754371;0.014873428;0.008573627;0.014639065;0.015191366;0.01248081;0.005059289;0.012125294;0.055281894;0.00616418;0.006237718;0.004159348;0.003140777;0.002518915;0.002343527;0.00311555;0.004822299;0.03949779;0.026833789;0.011082504;0.007989648;0.003947129;0.020980952;0.040625576;0.03752015;0.053276313;0.036459842;0.037535061
0.038594306;0.042753604;0.007007575;0.023070497;0.049192084;0.053188746;0.068277648;0.049517739;0.037817151;0.031566333;0.06294116;0.077680954;0.028471036;0.092868478;0.016439368;0.008623097;0.016897533;0.055982839;0.066713466;0.020958388;0.041992452;0.005924078;0.017559176;0.039544594;0.015131979;0.008644521;0.014818133;0.015470091;0.012602194;0.005076817;0.012049631;0.058492029;0.006138372;0.006194738;0.004108776;0.003124214;0.00244459;0.002306688;0.003062874;0.004746769;0.041788091;0.02776423;0.011131629;0.007968061;0.003860135;0.021433788;0.042128143;0.039462567;0.055280474;0.038652306;0.039527943
0.038708128;0.044236619;0.006995352;0.023456911;0.050608224;0.055121402;0.071362172;0.051150422;0.038606153;0.032057293;0.064555923;0.081156423;0.028856695;0.097079395;0.016563188;0.008561321;0.017061594;0.058202661;0.070082015;0.021473539;0.043882599;0.00580061;0.017942363;0.041251094;0.015317378;0.008658075;0.014943092;0.015707168;0.012685871;0.005061423;0.01194466;0.061695644;0.006100968;0.006124665;0.004035971;0.003094426;0.002383279;0.002263038;0.002996442;0.004652127;0.044044651;0.02859035;0.011142062;0.007918953;0.003769685;0.02178418;0.043506761;0.04133123;0.057161942;0.04083864;0.041459812
0.038752378;0.045587795;0.006978451;0.023754058;0.051912745;0.056955941;0.074391197;0.052658608;0.039264787;0.032435132;0.066011609;0.084556612;0.029148044;0.10125449;0.016620649;0.008461668;0.01715758;0.060282679;0.073365937;0.021900123;0.045671302;0.00567944;0.018245198;0.042856578;0.01542805;0.008636198;0.015005178;0.015904943;0.012739493;0.005001711;0.011827075;0.064872088;0.006057216;0.006017927;0.003961724;0.003046594;0.002328479;0.002209268;0.002941056;0.004559474;0.04626813;0.029314703;0.011113118;0.007838483;0.003674155;0.02204439;0.044749707;0.043128397;0.058892974;0.043023186;0.043344245
0.038726427;0.046811505;0.006933546;0.023962928;0.053110634;0.058691805;0.077355021;0.054035075;0.039797162;0.032700474;0.067285874;0.08784683;0.029324815;0.105378371;0.016620288;0.008330503;0.017168631;0.06222987;0.076573643;0.02223703;0.04735125;0.005556153;0.018465705;0.044346479;0.015514361;0.00860781;0.015000361;0.016050759;0.012765018;0.004928861;0.011684417;0.068025321;0.005988046;0.005902432;0.003914071;0.00299193;0.002249539;0.002163112;0.002872427;0.004468313;0.048405661;0.029932446;0.011037694;0.007747269;0.003572787;0.022235736;0.045856226;0.044836267;0.060500151;0.045191701;0.045165526
0.038604248;0.047917208;0.006862353;0.024083672;0.054207931;0.0603251;0.080253897;0.05530754;0.040220453;0.032858024;0.068406778;0.091057669;0.029412028;0.109468885;0.016567915;0.008175936;0.017120648;0.064065566;0.079692106;0.022473937;0.048932894;0.005432322;0.01860426;0.045735171;0.015560749;0.008570108;0.014941741;0.016138974;0.012755953;0.004854228;0.011516102;0.071178726;0.005897143;0.005785396;0.003853592;0.002936011;0.002154759;0.002121387;0.002788501;0.00436845;0.050492516;0.030455795;0.010912142;0.007636937;0.003472104;0.02235193;0.046840803;0.046470114;0.061975252;0.047350411;0.046899038
0.038361673;0.048903622;0.006780917;0.024135582;0.055205732;0.061866721;0.083088292;0.056476598;0.040533216;0.032906046;0.0693796;0.094215073;0.029416474;0.113559483;0.016460108;0.007994631;0.017019526;0.065810094;0.082715177;0.022614109;0.050407398;0.005304087;0.018658896;0.047034208;0.015541183;0.008516101;0.014842208;0.016167793;0.012714178;0.00478404;0.011315674;0.074346196;0.005793135;0.005664099;0.003777194;0.002870121;0.002063158;0.002065573;0.002706336;0.004272559;0.052530617;0.030885064;0.010736199;0.007503978;0.003367546;0.022379225;0.047683744;0.048029232;0.063281835;0.049508756;0.04853168
0.037942759;0.04976848;0.006683017;0.02414025;0.056114512;0.063336901;0.085884311;0.057559604;0.040717579;0.032879227;0.070237855;0.097337689;0.029324098;0.117656958;0.01631087;0.00779462;0.016833789;0.06746744;0.085677184;0.022685905;0.051792957;0.005169006;0.018651851;0.04825734;0.015477679;0.0084482;0.014706214;0.01616349;0.012633893;0.004691695;0.011091255;0.077534254;0.00568127;0.005533112;0.003687098;0.002814476;0.001983481;0.001995956;0.002630312;0.004155764;0.054495658;0.031224067;0.010543804;0.007350467;0.003253664;0.022335948;0.048403707;0.049508735;0.064469337;0.05167142;0.050101405
0.037319568;0.050522818;0.00655785;0.02409008;0.056955589;0.064739411;0.088666044;0.058564151;0.040799112;0.032784436;0.070992044;0.10043893;0.029161153;0.121759109;0.016118952;0.007577193;0.016598706;0.069044025;0.088593818;0.022687698;0.05309995;0.005026271;0.018586711;0.049398654;0.015373153;0.008353124;0.014540755;0.016122862;0.012522267;0.004586357;0.010855056;0.080743408;0.005568812;0.005400303;0.003585165;0.002756246;0.001912939;0.001918677;0.002544597;0.004017566;0.056401282;0.031477835;0.010333875;0.0071734;0.003136915;0.022236327;0.049022828;0.050913931;0.065550489;0.053864333;0.051599943
0.036399304;0.05118214;0.006404235;0.023977802;0.057742233;0.066068677;0.091418057;0.059467733;0.040818544;0.03261282;0.071629457;0.103551687;0.028956788;0.125856778;0.015906303;0.007347179;0.016347192;0.070529442;0.091467998;0.022599496;0.054325726;0.004866693;0.018473571;0.050458596;0.015221407;0.008204378;0.014336645;0.016037144;0.012387796;0.004464147;0.010613779;0.083946887;0.005452525;0.005275663;0.003502679;0.00266734;0.001846207;0.001832408;0.00244386;0.00389811;0.058252594;0.031641207;0.010096073;0.0069902;0.003017492;0.02206123;0.049525025;0.052220561;0.066506255;0.056078233;0.052993984
0.035176871;0.051745781;0.006235825;0.02382304;0.058457399;0.067329617;0.094147318;0.060315594;0.040774781;0.032371603;0.072180643;0.106706037;0.028705899;0.129987774;0.015655526;0.007119817;0.016072076;0.071944126;0.094333062;0.022456325;0.055476548;0.004701586;0.018305436;0.051440181;0.015051003;0.008053846;0.014089504;0.015918067;0.012224871;0.004322674;0.010363281;0.087170178;0.005327893;0.005142659;0.003426967;0.00256625;0.001769794;0.001757442;0.002371308;0.003790349;0.060057163;0.031734315;0.009829236;0.006796435;0.002903943;0.021836243;0.049930262;0.0534594;0.067336941;0.058305966;0.05432429
0.033631598;0.052217233;0.006041843;0.023633382;0.059121945;0.068536322;0.096893128;0.061149616;0.04067575;0.032067817;0.072671739;0.109960355;0.028401874;0.134222328;0.015374638;0.006890816;0.015779817;0.073328834;0.097235665;0.022271336;0.056572111;0.004522222;0.018071545;0.052349874;0.014874122;0.007911631;0.013807503;0.015775804;0.012022486;0.004170372;0.010084289;0.090470955;0.005187563;0.005004402;0.003333041;0.00246304;0.001685243;0.001700333;0.002314421;0.003675462;0.061802422;0.031755105;0.009525374;0.006588947;0.002810103;0.021566277;0.050251793;0.054638351;0.068066995;0.060566395;0.055598461
0.031854543;0.052604961;0.00583947;0.02339277;0.059736084;0.069699419;0.099635983;0.061895305;0.040491566;0.031688718;0.073067755;0.113274329;0.028050113;0.138587098;0.015065701;0.006624986;0.015455574;0.07470216;0.100167427;0.022017556;0.057597014;0.004359507;0.017773312;0.053195626;0.014724824;0.007730889;0.013509345;0.015595399;0.011799005;0.004024829;0.009785761;0.0938899;0.005043841;0.004881324;0.003224224;0.002352063;0.001589598;0.001641921;0.002225038;0.003563137;0.063483751;0.031704165;0.009208448;0.006386169;0.002707999;0.021236223;0.05044923;0.055738285;0.068691894;0.062905812;0.056764319
0.029961489;0.052905473;0.005639424;0.023114879;0.060298917;0.070832324;0.102395376;0.062551319;0.040223466;0.031245725;0.073366427;0.116661822;0.027651741;0.143147916;0.014716061;0.006324596;0.015101735;0.076046324;0.103112194;0.021719238;0.058554835;0.004203211;0.017424922;0.053978177;0.014521165;0.007523026;0.013199612;0.015378491;0.011562827;0.00388145;0.009477071;0.097461672;0.004910842;0.004756166;0.003108668;0.002232922;0.001503825;0.001554253;0.002134258;0.003458781;0.065124719;0.031579608;0.00888142;0.006175359;0.002588821;0.020851623;0.050510687;0.056775411;0.069170881;0.065344606;0.057862041
0.028092204;0.05310945;0.005429231;0.022798564;0.060801033;0.071921863;0.105122348;0.063115876;0.03987743;0.030752109;0.073549041;0.120036754;0.027200524;0.147889211;0.01433308;0.006014939;0.014704561;0.077319706;0.10600236;0.021391234;0.059449939;0.004041354;0.017041655;0.054681401;0.014202179;0.007311328;0.012873728;0.015117749;0.011317254;0.003751427;0.009148011;0.101184613;0.004784748;0.004631569;0.002981005;0.002121234;0.001434076;0.001435275;0.002047019;0.00333983;0.066706989;0.031363399;0.008545372;0.005958117;0.002455005;0.020415905;0.050443831;0.057742018;0.069492352;0.067845682;0.058910598
0.02632423;0.053214024;0.005211966;0.022411701;0.061204661;0.072944874;0.107783018;0.063560515;0.039453426;0.030202744;0.073608917;0.123282676;0.026686053;0.152699424;0.013951887;0.005702636;0.014292465;0.078504883;0.108801643;0.02101271;0.060258859;0.003870988;0.016635935;0.055296765;0.013867042;0.007085809;0.012517768;0.014825855;0.011040941;0.003604656;0.008827849;0.104960925;0.004653473;0.004508326;0.002833313;0.002029725;0.001357366;0.001346482;0.001969869;0.003207184;0.068198646;0.031069494;0.008207736;0.005730882;0.002323558;0.019966779;0.050276967;0.05861474;0.069719395;0.070396246;0.059854546
0.024704159;0.0532383;0.00500182;0.021980668;0.061519275;0.073909885;0.110334892;0.06387769;0.038977679;0.029602218;0.07353798;0.126370221;0.026129565;0.15755131;0.013586895;0.005390757;0.013877127;0.079614992;0.111503162;0.020588145;0.060974634;0.00369625;0.016209265;0.055836936;0.013529706;0.006848846;0.012137327;0.01452205;0.01075128;0.003450142;0.008515074;0.108749703;0.004517682;0.004385872;0.00269239;0.001941349;0.001274126;0.001272898;0.001903351;0.00308539;0.069588818;0.030714897;0.007864855;0.005506742;0.002202601;0.019491413;0.050010593;0.059387307;0.069840903;0.072964493;0.060677143
0.023225473;0.053182872;0.004791216;0.021542952;0.061764719;0.074815977;0.112745224;0.064074609;0.038461854;0.028967997;0.073320106;0.129291704;0.025559557;0.162450193;0.013236287;0.005089023;0.013462739;0.080649454;0.114133198;0.020128844;0.061597848;0.00353381;0.015748484;0.056292111;0.013191517;0.006605356;0.01173971;0.014247169;0.010471211;0.003314847;0.00821187;0.112551154;0.004389114;0.00425844;0.002589164;0.001849329;0.001186133;0.001180695;0.00182233;0.002959515;0.070867391;0.030320322;0.007522789;0.005289697;0.002108046;0.018971148;0.04965632;0.060053887;0.069840776;0.07553529;0.061373325
0.021922075;0.053048953;0.004592538;0.021099179;0.061954794;0.075670724;0.115051313;0.064185031;0.037882024;0.028315069;0.072995472;0.132043994;0.024958554;0.167431868;0.012856331;0.00479204;0.013038837;0.081620382;0.116674978;0.019663664;0.062127019;0.003389237;0.015246645;0.056658742;0.012848174;0.006378977;0.0113616;0.013967229;0.01019537;0.003190494;0.007906453;0.116433639;0.004262269;0.004116853;0.002468861;0.001763094;0.001109759;0.00108561;0.001732534;0.00281855;0.072009658;0.029885559;0.007179508;0.005055899;0.00202023;0.018452002;0.049208426;0.06064773;0.069721629;0.07816332;0.06196515
0.020808916;0.052844343;0.004411473;0.020635477;0.062089952;0.076472199;0.117240744;0.064179083;0.037229712;0.027635207;0.072551659;0.134623181;0.02432629;0.172498958;0.012444056;0.004500478;0.012598079;0.082511654;0.119106952;0.019177766;0.062553845;0.003261809;0.014717592;0.056940695;0.012488324;0.00614776;0.011002098;0.013651962;0.009926918;0.003069311;0.007598944;0.120405601;0.004133772;0.003969122;0.002339943;0.001675328;0.001048278;0.000991255;0.001635232;0.002679353;0.073016892;0.029400663;0.006837017;0.004811742;0.001916369;0.017929368;0.048642188;0.06115866;0.069468628;0.080863274;0.062438126
0.019953299;0.05256693;0.004225181;0.020126948;0.062139781;0.077201838;0.119205822;0.063979406;0.036503307;0.026917956;0.071940515;0.136907171;0.023672754;0.177566432;0.012041225;0.004216478;0.012141569;0.083290592;0.121375209;0.018642046;0.06285101;0.003147873;0.014201933;0.057126429;0.012137335;0.005895583;0.010619567;0.013301718;0.009671986;0.002958424;0.007305802;0.124390384;0.004017805;0.003866357;0.002241796;0.001602456;0.000978309;0.00090928;0.001547654;0.002521462;0.073889318;0.028837945;0.006508667;0.004589924;0.001811567;0.017390317;0.047966524;0.061526968;0.069063078;0.083583357;0.062758203
0.019299184;0.052199458;0.004039468;0.019598459;0.062096642;0.077843907;0.120923108;0.063654705;0.035741849;0.026179613;0.071192834;0.138863544;0.022987566;0.182606684;0.011646175;0.003969627;0.011664538;0.083953175;0.123447525;0.018082047;0.063030723;0.003014616;0.013686824;0.057204575;0.01174028;0.005657137;0.010216798;0.012932004;0.009411253;0.002846673;0.007005795;0.12834919;0.003893607;0.0037777;0.00215493;0.0015504;0.000914763;0.000840973;0.001468309;0.002354743;0.074586368;0.028210058;0.006174761;0.004375121;0.001720844;0.01683852;0.047213075;0.061765171;0.068531875;0.086257467;0.062927726
0.018769748;0.051734676;0.003887279;0.019060422;0.061943519;0.078382515;0.122352408;0.063197565;0.034957436;0.025424958;0.070319452;0.140424415;0.022280137;0.187533137;0.011248493;0.003748236;0.011167247;0.084500368;0.125292168;0.01749439;0.063072294;0.002874472;0.013159363;0.057169156;0.011321714;0.005423675;0.00981074;0.012555396;0.00914668;0.002717311;0.006716835;0.132209948;0.003761988;0.003683078;0.002078042;0.001508376;0.000859507;0.000775437;0.001373226;0.002217824;0.07508254;0.027549837;0.005842235;0.004164681;0.001636033;0.01627785;0.046378296;0.061872741;0.067891496;0.088859616;0.06290044
0.018243696;0.051192083;0.003738222;0.018494153;0.061696969;0.078837563;0.123487879;0.062589515;0.034102821;0.024667401;0.069317037;0.141650833;0.021585583;0.192327705;0.010867568;0.003532824;0.010697004;0.084919743;0.126982406;0.016863239;0.062968583;0.002737783;0.012610737;0.057011884;0.010950856;0.005174982;0.009406483;0.01220824;0.008877319;0.00259441;0.0064401;0.135952935;0.003635654;0.003558691;0.002023822;0.001452392;0.000803333;0.000746041;0.001287835;0.002120643;0.075384109;0.026848209;0.005518863;0.003940771;0.001554366;0.015700262;0.045475966;0.061827653;0.06709851;0.091471122;0.062676667
0.017678589;0.050573518;0.003577991;0.017920858;0.061393786;0.079222406;0.124348624;0.061862224;0.03320027;0.023910711;0.06818912;0.142606375;0.02090127;0.197076566;0.010476788;0.00333221;0.010227997;0.085225855;0.128561271;0.016213303;0.062752696;0.002614289;0.012033792;0.056743168;0.010560772;0.004936975;0.009006124;0.01187552;0.008625187;0.002498264;0.006171595;0.139675184;0.003509208;0.003410676;0.001990577;0.001388875;0.000757952;0.000711048;0.001191686;0.002023499;0.075507568;0.026107146;0.00519642;0.003714622;0.001473512;0.015094367;0.04449394;0.061648497;0.066142746;0.094082748;0.062304385
0.017105032;0.049864729;0.003414961;0.017333415;0.061023107;0.079536515;0.124935148;0.06100286;0.032262615;0.023126528;0.066918272;0.143260269;0.020191606;0.201811519;0.010066566;0.003150781;0.009754521;0.085435876;0.130024607;0.015548454;0.062418837;0.002502288;0.011425477;0.056373551;0.010145062;0.004722138;0.00860062;0.011524688;0.008389943;0.002419469;0.00592818;0.143411321;0.003363405;0.003246759;0.001964748;0.001327993;0.000729843;0.000677618;0.001093544;0.001900799;0.075431786;0.025327776;0.004861429;0.003493272;0.001397223;0.014476504;0.043402615;0.061328291;0.065036276;0.096685968;0.061766773
0.016596734;0.049106765;0.003268347;0.016716953;0.060568191;0.079803071;0.125256234;0.060027422;0.031281058;0.022305722;0.065549642;0.143565426;0.019456595;0.206505133;0.009655035;0.002952313;0.009266483;0.085545734;0.131274347;0.014876342;0.061954197;0.002381599;0.010812154;0.055910837;0.009715745;0.004497857;0.008207685;0.011117728;0.008142165;0.002312732;0.005687173;0.147135929;0.00322045;0.003112511;0.00190014;0.001263633;0.000702415;0.000653374;0.001017873;0.001807078;0.075137892;0.024492331;0.004525232;0.003280102;0.001290839;0.013851413;0.042210642;0.060896025;0.063823984;0.099255068;0.06107769
0.016221169;0.04830809;0.003126447;0.016086955;0.060030525;0.080027105;0.125308186;0.058945913;0.030273594;0.021466806;0.064088143;0.143513141;0.0187238;0.211090435;0.009267083;0.002744477;0.008769404;0.085571107;0.132331016;0.014196775;0.061382033;0.002255191;0.01020556;0.055367188;0.009293118;0.004265026;0.007811612;0.010711397;0.007891239;0.00219727;0.005456628;0.150781047;0.003097979;0.003010283;0.001825704;0.001203886;0.000661955;0.000622473;0.000957843;0.001724141;0.074671115;0.023621312;0.004206636;0.003082004;0.001184829;0.013214338;0.040977162;0.060359189;0.062541934;0.101747305;0.060258235
0.01598796;0.047469445;0.002989101;0.015456981;0.059424813;0.080198429;0.125089108;0.05776331;0.029261159;0.020645485;0.062547063;0.143118979;0.018025832;0.215496562;0.008906519;0.002557615;0.008269984;0.085532949;0.133228579;0.013511439;0.060731933;0.002124571;0.009621731;0.054759432;0.008887492;0.004046444;0.007404782;0.010360651;0.007654437;0.002087885;0.005240104;0.154300107;0.002993453;0.002909414;0.001765854;0.001156799;0.000610142;0.00057964;0.00091544;0.001643634;0.074081964;0.022736022;0.003921616;0.002896808;0.001112443;0.012591881;0.039746682;0.059722919;0.061197336;0.104153603;0.059327592
0.015837941;0.046618053;0.00288706;0.014855656;0.058792487;0.080334726;0.124697662;0.056551981;0.028272975;0.019858247;0.06100264;0.142481387;0.017357108;0.219736699;0.008543572;0.00238086;0.007795208;0.085444036;0.133977376;0.012853118;0.060032386;0.002009588;0.009042532;0.054119844;0.008462277;0.003836602;0.007045719;0.010036281;0.007430509;0.001989834;0.005036788;0.157721127;0.002891365;0.0027795;0.001704578;0.001103397;0.000574282;0.000523576;0.000862272;0.001593773;0.073370926;0.021888691;0.003654768;0.002713629;0.001029196;0.011983018;0.038528948;0.059051097;0.059843835;0.10649369;0.058322069
0.015738114;0.045787287;0.002791946;0.014283656;0.058169051;0.080451207;0.124186543;0.055346826;0.027324169;0.019115689;0.0594942;0.14168949;0.016728584;0.223809369;0.008201579;0.002215707;0.007380627;0.085313726;0.134619899;0.012235161;0.059308654;0.001911268;0.008490128;0.053471829;0.008046663;0.00363427;0.00672986;0.009732088;0.007219296;0.001915274;0.004846894;0.161048931;0.002793433;0.002649905;0.001649038;0.001051822;0.000546744;0.000481248;0.000821881;0.001543873;0.072571459;0.021079649;0.003402117;0.002542805;0.000941534;0.011397719;0.037356429;0.05835522;0.058506015;0.108774196;0.057291305
0.015666768;0.045015713;0.002680259;0.013742832;0.057584359;0.080551878;0.123586332;0.054207349;0.026420924;0.018435782;0.058051458;0.140825325;0.016175716;0.227705884;0.007909605;0.002085436;0.007012959;0.085142786;0.135177469;0.011675121;0.058598661;0.001818824;0.007990435;0.052829137;0.007682114;0.0034388;0.006434406;0.00946433;0.007046189;0.00185982;0.004657758;0.16425847;0.002706874;0.002538921;0.001581954;0.001013757;0.000515137;0.00045794;0.000811911;0.001479765;0.071747591;0.020314005;0.003185579;0.00238413;0.00086422;0.010873746;0.036259157;0.057662322;0.05719585;0.110991096;0.056296487
0.015630079;0.044302057;0.002597219;0.013264599;0.057036466;0.08063424;0.122989546;0.053153624;0.025615015;0.017809673;0.056720411;0.139920033;0.015663102;0.231446911;0.007648928;0.001975519;0.00667035;0.085000926;0.135664647;0.011180698;0.057925732;0.001736612;0.007546141;0.052229375;0.007365376;0.003262127;0.006164648;0.009218811;0.00689364;0.001789735;0.004504813;0.16735422;0.002627338;0.002457408;0.0015121;0.000991819;0.000478433;0.000426851;0.000798844;0.001402225;0.070940793;0.019637201;0.002991663;0.002251694;0.000813334;0.01042248;0.035243335;0.057019048;0.056025318;0.113097239;0.055336545
0.015622936;0.043662535;0.002544037;0.012859608;0.0565358;0.080708876;0.122447328;0.052193955;0.024900116;0.017260501;0.055534243;0.139027217;0.015198483;0.235030434;0.007426786;0.001869172;0.006357269;0.084900871;0.13610108;0.01075154;0.057312484;0.001663036;0.007164489;0.051683627;0.007090593;0.003106837;0.005931737;0.009013518;0.006744669;0.001712464;0.00438805;0.170320999;0.002569356;0.002394823;0.001455711;0.000971129;0.000432223;0.000385708;0.000779272;0.001326011;0.070197258;0.019052885;0.002819352;0.00213959;0.000792855;0.010032;0.034339332;0.056449609;0.055026211;0.115104781;0.054442864
0.015620022;0.043132742;0.002503607;0.012516619;0.056109533;0.080795975;0.121983162;0.05138533;0.024292078;0.016815584;0.054540535;0.138237071;0.014847861;0.238440064;0.00724422;0.001775691;0.00606;0.084804428;0.136479664;0.010384612;0.056781854;0.001600059;0.006855442;0.051215284;0.006861791;0.002942995;0.005747592;0.008844846;0.006616304;0.001643709;0.004261366;0.173181541;0.002530547;0.002371451;0.001421862;0.000937327;0.000388907;0.000339355;0.000767191;0.001296868;0.069539005;0.018539078;0.002692498;0.002040606;0.000762215;0.009701688;0.033573372;0.055972277;0.054165773;0.117018746;0.053691777
0.015594084;0.042680416;0.002470369;0.012227387;0.055765043;0.080875427;0.121619566;0.050707157;0.023794295;0.016466459;0.053712646;0.13760303;0.014577028;0.241694823;0.007081646;0.001719989;0.005804533;0.084727213;0.136855795;0.010067143;0.056351501;0.001552271;0.006608747;0.050828515;0.006663838;0.002811567;0.00559402;0.00871666;0.006520473;0.001606875;0.004151105;0.175946627;0.002488262;0.002345144;0.001413898;0.000915383;0.000356958;0.000302879;0.000762231;0.001281524;0.069007251;0.01810711;0.002587759;0.001957189;0.000744041;0.009446739;0.032939183;0.055573421;0.053431582;0.118876515;0.053076685
0.015548018;0.042294203;0.002441967;0.011994015;0.055501011;0.080939181;0.121360256;0.050144257;0.023391273;0.016191527;0.053026809;0.137118619;0.014350396;0.244833816;0.006928707;0.001693185;0.005619864;0.084668641;0.137215918;0.009794837;0.056017491;0.001520239;0.006415493;0.050504709;0.00648405;0.002723503;0.005470706;0.008623208;0.006451821;0.001605685;0.004076866;0.178623708;0.002458198;0.002311979;0.001406138;0.000930412;0.000324252;0.000267443;0.000754703;0.001271134;0.068607587;0.017765451;0.00248908;0.001899711;0.000739398;0.009256125;0.032435669;0.055251866;0.052842308;0.120696005;0.052580156
0.015497949;0.0419995;0.00242508;0.011811748;0.055293589;0.081009071;0.12121336;0.04969864;0.023075091;0.015969278;0.052491247;0.136765645;0.014162265;0.24786283;0.006814405;0.001666317;0.00549309;0.08463111;0.137545707;0.009580172;0.055763434;0.001505776;0.006256666;0.050250383;0.006343521;0.002640952;0.005380538;0.008525724;0.006392197;0.001613827;0.004021185;0.181198179;0.002432082;0.002297423;0.001383684;0.00095229;0.000300044;0.000248591;0.000727096;0.001257385;0.068299349;0.017500145;0.002400712;0.00186572;0.000713422;0.009088572;0.032035626;0.055016359;0.052386406;0.122441473;0.052202293
0.015464971;0.041780912;0.002419108;0.011669584;0.055126012;0.081079125;0.121150643;0.049345617;0.022822598;0.015796871;0.052069737;0.136514387;0.014023725;0.250770795;0.006739038;0.001652431;0.005388104;0.084611107;0.137847403;0.00940913;0.055580208;0.001498196;0.006126441;0.05005355;0.006249139;0.002564108;0.005306155;0.008446491;0.00634548;0.001617356;0.003975752;0.183654247;0.00241111;0.002283671;0.001348716;0.000970622;0.000281123;0.000236748;0.000688415;0.001242634;0.068087989;0.017291972;0.002337676;0.001838597;0.00068547;0.008953936;0.031715328;0.054853819;0.05202449;0.12411752;0.051928208
0.015453855;0.041614374;0.002421211;0.011549585;0.054993479;0.081140607;0.121162509;0.049073098;0.022626983;0.015669846;0.051745892;0.13634982;0.013933016;0.253546471;0.006695028;0.001656573;0.005282708;0.084585646;0.138112403;0.009262573;0.055453695;0.001496463;0.006025778;0.049909034;0.006181935;0.00249965;0.00524217;0.008402256;0.006312108;0.001613622;0.003950958;0.185975255;0.002398349;0.002255165;0.001325848;0.000976381;0.00025386;0.00022683;0.000658239;0.001234417;0.067987429;0.017137476;0.002298893;0.00180432;0.00068211;0.008865746;0.031461026;0.054754416;0.051744071;0.125740296;0.051744898
0.015461615;0.041477172;0.002428118;0.011462693;0.054882147;0.081202629;0.121249204;0.048851138;0.02247884;0.015574284;0.051498084;0.136255898;0.013855773;0.256177802;0.006651743;0.001644362;0.005204812;0.084572312;0.138365827;0.009134572;0.055375014;0.001501736;0.005945028;0.049814957;0.006133623;0.002459333;0.005198087;0.008379709;0.006275932;0.001621089;0.003959086;0.188195369;0.002389429;0.002222996;0.001337331;0.000964471;0.00023301;0.000223093;0.00063759;0.001230651;0.067953335;0.017021243;0.002258226;0.001776773;0.000691016;0.008796613;0.0312725;0.054694115;0.051556866;0.12728138;0.051632765
0.015470251;0.04136586;0.002433495;0.011404088;0.054790277;0.081263857;0.121379264;0.048696543;0.022373577;0.015502427;0.051311667;0.136231261;0.013799752;0.258656196;0.006598901;0.001622042;0.005144598;0.084556424;0.138596527;0.009027369;0.055338241;0.00150943;0.005882664;0.049759379;0.006109625;0.002436521;0.005166099;0.008369305;0.006256978;0.001635222;0.003980425;0.190323241;0.00238014;0.00220077;0.001363391;0.000948361;0.000224552;0.000220097;0.000625763;0.001241498;0.06796302;0.016932288;0.002222291;0.001762122;0.000694144;0.008749868;0.031142018;0.05466412;0.051433349;0.128721773;0.051589761
0.015464427;0.041277496;0.002434587;0.011359807;0.054737639;0.081326509;0.121520246;0.048603154;0.022311621;0.015461122;0.051176265;0.136265839;0.013778252;0.260986553;0.006569283;0.001633708;0.005109772;0.084509525;0.138789591;0.008941154;0.055311898;0.001518385;0.005834283;0.049712891;0.006113574;0.002403736;0.005147558;0.008349064;0.006259134;0.001643519;0.0039791;0.192332647;0.002369801;0.002186399;0.001369586;0.00096802;0.000238937;0.000218127;0.000621578;0.001245565;0.067995862;0.016860062;0.002201111;0.001757677;0.000684812;0.008718375;0.031033823;0.054647307;0.051333036;0.130081775;0.051593853
